24612000,2.27354,-4.26263,6.84601,10.0295,1.79672,14.13,21.5713,-1,0.953215,0.168922,0.082978,0.236561,1.69782,-0.498861,-5.01434,0.310821,0.200129,0.92916,0,0,1,0.37085,0.0783512,0.50122,0.164743,0.137889,-9.47742
24620000,2.22828,-4.2188,6.76763,9.98425,1.84055,14.13,21.5713,-1,0.957047,0.173978,0.0845168,0.215985,1.7325,-0.476206,-5.10492,0.322539,0.200039,0.925178,0,0,1,0.379991,0.086729,0.460609,0.162076,0.140728,-9.47131
24628000,2.19763,-4.15483,6.62386,9.9536,1.90452,14.13,21.5713,-1,0.960561,0.178886,0.0858208,0.194827,1.76247,-0.374734,-5.23102,0.333946,0.199358,0.921269,0,0,1,0.388523,0.0953128,0.418988,0.159287,0.143705,-9.46504
24636000,2.2661,-4.09279,6.37186,10.0221,1.96656,14.1278,21.5713,-1,0.963915,0.183086,0.0861687,0.172982,1.78038,-0.0403846,-5.35799,0.343334,0.197985,0.918109,0,0,1,0.395,0.102959,0.375755,0.156336,0.146882,-9.45881
24644000,2.33484,-4.03063,6.12127,10.0908,2.02872,13.8772,21.5713,-1,0.967105,0.186457,0.0854627,0.150459,1.79394,0.289089,-5.48382,0.350413,0.195988,0.91586,0,0,1,0.399208,0.109413,0.330834,0.153207,0.150295,-9.45265
24652000,2.40257,-3.95757,5.86892,10.1585,2.10178,13.6249,21.5713,-1,0.9701,0.188917,0.0837807,0.127269,1.78385,0.616705,-5.61212,0.355199,0.193322,0.914582,0,0,1,0.401098,0.114716,0.284238,0.149906,0.153953,-9.44658
24660000,2.48144,-3.88655,5.61618,10.2374,2.1728,13.3721,21.5713,-1,0.97287,0.190364,0.0811432,0.103448,1.76416,0.956466,-5.73223,0.357573,0.189991,0.914355,0,0,1,0.40056,0.118777,0.236009,0.146437,0.15787,-9.44059
24668000,2.55446,-3.82752,5.37363,10.3104,2.23182,13.1296,21.5713,-1,0.975339,0.190855,0.0775769,0.0791809,1.76496,1.27267,-5.84923,0.357573,0.186307,0.915113,0,0,1,0.397845,0.121401,0.186513,0.142814,0.162043,-9.43467
24676000,2.60693,-3.76855,5.157,10.3629,2.2908,12.913,21.5713,-1,0.977444,0.190498,0.0732254,0.0543262,1.7632,1.53366,-5.96365,0.355538,0.182369,0.916697,0,0,1,0.393303,0.122758,0.135531,0.139052,0.166476,-9.42883
24684000,2.64733,-3.6953,4.9574,10.4033,2.36405,12.7134,21.5713,-1,0.979115,0.189293,0.0683029,0.0289365,1.72689,1.76272,-6.07583,0.351736,0.178073,0.919006,0,0,1,0.387083,0.123109,0.0832483,0.135167,0.171168,-9.42305
24692000,2.69403,-3.62048,4.75421,10.45,2.43887,12.5102,21.5713,-1,0.98031,0.187162,0.0628732,0.00304597,1.68135,2.00138,-6.18586,0.346105,0.173387,0.922035,0,0,1,0.379124,0.122436,0.0297339,0.131174,0.176118,-9.41733
24700000,2.73972,-3.56286,4.55493,10.4957,2.49649,12.3109,21.5713,-1,0.980971,0.18416,0.0568931,-0.0233385,1.66815,2.22884,-6.29331,0.338614,0.168601,0.925697,0,0,1,0.369636,0.120509,-0.025018,0.127091,0.181323,-9.41169
24708000,2.76541,-3.51313,4.38044,10.5214,2.54622,12.1364,21.5713,-1,0.981005,0.18046,0.0504358,-0.0501892,1.66974,2.40248,-6.39823,0.329563,0.164001,0.92978,0,0,1,0.359087,0.117339,-0.0809125,0.122934,0.186779,-9.40609
24716000,2.7746,-3.45043,4.22745,10.5306,2.60892,11.9834,21.5713,-1,0.98034,0.176139,0.0437034,-0.077446,1.64075,2.53514,-6.50108,0.319297,0.159532,0.93413,0,0,1,0.34773,0.113213,-0.137766,0.118739,0.192946,-9.4001
24724000,2.78918,-3.37793,4.07196,10.5452,2.68141,11.8279,21.5713,-1,0.978938,0.171113,0.0368005,-0.105107,1.5852,2.67832,-6.60199,0.307806,0.155041,0.938732,0,0,1,0.335465,0.108232,-0.195574,0.114499,0.199332,-9.39417
24732000,2.81448,-3.31734,3.90637,10.5704,2.74201,11.6623,21.5713,-1,0.97673,0.165322,0.0296299,-0.133378,1.55018,2.84144,-6.70144,0.294882,0.150659,0.943582,0,0,1,0.322245,0.102159,-0.254814,0.110235,0.205942,-9.38828
24740000,2.83289,-3.27344,3.75068,10.5889,2.78591,11.5066,21.5713,-1,0.97367,0.158881,0.0221693,-0.161963,1.5475,2.98144,-6.79856,0.280616,0.146779,0.948531,0,0,1,0.308444,0.0947786,-0.314922,0.105963,0.212766,-9.38243
24748000,2.83297,-3.226,3.61899,10.5889,2.83335,11.375,21.5713,-1,0.969691,0.151931,0.0145305,-0.190804,1.53415,3.07468,-6.89286,0.265353,0.143506,0.953412,0,0,1,0.294421,0.0862652,-0.375772,0.1017,0.219792,-9.37663
24756000,2.82673,-3.16074,3.49683,10.5827,2.89861,11.2528,21.5713,-1,0.964757,0.144471,0.00690289,-0.21983,1.4792,3.15405,-6.98593,0.249299,0.140634,0.958161,0,0,1,0.280194,0.0769132,-0.437219,0.09746,0.227007,-9.3709
24764000,2.83062,-3.09046,3.36609,10.5866,2.96888,11.1221,21.5713,-1,0.958851,0.1364,-0.000645711,-0.248999,1.40819,3.2559,-7.07755,0.232344,0.138032,0.962789,0,0,1,0.265591,0.066738,-0.499227,0.0932586,0.234395,-9.36521
24772000,2.83897,-3.03282,3.23153,10.5949,3.02653,10.9875,21.5713,-1,0.951937,0.127706,-0.00817836,-0.27828,1.3608,3.36419,-7.16801,0.214391,0.135894,0.967249,0,0,1,0.250689,0.0555343,-0.561812,0.0891089,0.241942,-9.35955
24780000,2.83378,-2.98508,3.11483,10.5897,3.07427,10.8708,21.5713,-1,0.943965,0.118535,-0.0157078,-0.307626,1.33204,3.43545,-7.25582,0.195673,0.134475,0.971405,0,0,1,0.235849,0.0432872,-0.624938,0.0850227,0.249631,-9.35393
24788000,2.80906,-2.9285,3.02177,10.565,3.13085,10.7777,21.5713,-1,0.934895,0.109044,-0.023098,-0.336967,1.28352,3.46064,-7.34216,0.176604,0.133753,0.975152,0,0,1,0.22136,0.0303048,-0.68851,0.081011,0.257445,-9.34834
24796000,2.78058,-2.85867,2.93547,10.5365,3.20068,10.6914,21.5713,-1,0.924717,0.0992595,-0.030192,-0.366245,1.20377,3.47807,-7.4271,0.157372,0.133516,0.978472,0,0,1,0.207198,0.0168694,-0.75246,0.0770722,0.265359,-9.34277
24804000,2.76087,-2.79146,2.84085,10.5168,3.26789,10.5968,21.5713,-1,0.913469,0.089133,-0.0369341,-0.395304,1.12651,3.51519,-7.51113,0.13791,0.133677,0.981383,0,0,1,0.193242,0.00299302,-0.816544,0.0732236,0.273358,-9.33723
24812000,2.74381,-2.74126,2.74513,10.4998,3.31809,10.5011,21.5713,-1,0.901084,0.0786894,-0.0434687,-0.424224,1.08274,3.5542,-7.59328,0.118171,0.134539,0.983837,0,0,1,0.179669,-0.0115742,-0.881064,0.069471,0.281423,-9.33172
24820000,2.71443,-2.70178,2.6639,10.4704,3.35757,10.4199,21.5713,-1,0.887534,0.0680722,-0.0498579,-0.452951,1.06169,3.562,-7.67417,0.0984044,0.136354,0.985761,0,0,1,0.166832,-0.0268376,-0.946028,0.0658186,0.289534,-9.32626
24828000,2.67338,-2.65595,2.59826,10.4293,3.4034,10.3542,21.5713,-1,0.872808,0.0574088,-0.0560344,-0.481426,1.02538,3.54277,-7.75318,0.0789331,0.139091,0.987129,0,0,1,0.154925,-0.0425511,-1.01142,0.062269,0.297672,-9.32081
24836000,2.63495,-2.59859,2.53153,10.3909,3.46076,10.2875,21.5713,-1,0.856911,0.0466884,-0.0618891,-0.509602,0.961865,3.53249,-7.83138,0.0598292,0.142535,0.98798,0,0,1,0.143834,-0.0585153,-1.07724,0.0588235,0.305818,-9.31538
24844000,2.60966,-2.54283,2.45233,10.3656,3.51652,10.2083,21.5713,-1,0.839842,0.0358155,-0.0674108,-0.537437,0.897825,3.55302,-7.90831,0.040931,0.146618,0.988346,0,0,1,0.133384,-0.0748014,-1.14352,0.055582,0.314567,-9.30962
24852000,2.58866,-2.49917,2.36944,10.3446,3.56018,10.1254,21.5713,-1,0.821484,0.0247611,-0.0727515,-0.56503,0.857409,3.58202,-7.9841,0.0221666,0.151634,0.988188,0,0,1,0.123729,-0.0916753,-1.21069,0.0524446,0.32328,-9.30387
24860000,2.55644,-2.46105,2.3012,10.3124,3.5983,10.0572,21.5713,-1,0.801929,0.0136378,-0.0778793,-0.592164,0.827855,3.58299,-8.05788,0.00378442,0.157588,0.987498,0,0,1,0.115042,-0.108971,-1.27838,0.0494082,0.331939,-9.29814
24868000,2.50883,-2.41156,2.25126,10.2648,3.64779,10.0072,21.5713,-1,0.781191,0.00259409,-0.0827073,-0.618784,0.774687,3.55066,-8.13088,-0.0138601,0.164345,0.986306,0,0,1,0.107471,-0.126346,-1.34662,0.0464369,0.340519,-9.29241
24876000,2.45909,-2.34839,2.20546,10.2151,3.71096,9.96143,21.5713,-1,0.759481,-0.00830799,-0.0870051,-0.644631,0.691644,3.51641,-8.20306,-0.0306289,0.171418,0.984722,0,0,1,0.100755,-0.143359,-1.41481,0.0435492,0.349003,-9.28672
24884000,2.41704,-2.28604,2.15232,10.173,3.77331,9.90828,21.5713,-1,0.736635,-0.0191228,-0.0908476,-0.669888,0.609057,3.50122,-8.27454,-0.046613,0.178902,0.982762,0,0,1,0.0948973,-0.160147,-1.48358,0.0407378,0.357376,-9.28103
24892000,2.3771,-2.23894,2.09828,10.1331,3.82041,9.85424,21.5713,-1,0.712662,-0.0298541,-0.0943362,-0.694495,0.558317,3.48856,-8.34444,-0.0618339,0.186964,0.980419,0,0,1,0.0900035,-0.176847,-1.55296,0.0379938,0.365624,-9.27533
24900000,2.32544,-2.20246,2.05775,10.0814,3.85689,9.81372,21.5713,-1,0.68758,-0.0403922,-0.0975835,-0.718387,0.532082,3.44751,-8.41331,-0.076062,0.195789,0.977692,0,0,1,0.0863758,-0.193431,-1.623,0.0353074,0.373731,-9.26961
24908000,2.2616,-2.16187,2.03112,10.0176,3.89748,9.78709,21.5713,-1,0.661423,-0.0506013,-0.1006,-0.741511,0.499182,3.38059,-8.48177,-0.0890013,0.205326,0.974639,0,0,1,0.0841945,-0.209653,-1.69371,0.0326676,0.381686,-9.26388
24916000,2.1997,-2.11199,2.00524,9.95567,3.94736,9.7612,21.5713,-1,0.63422,-0.0604491,-0.103312,-0.763831,0.444977,3.3206,-8.54857,-0.10058,0.215343,0.971345,0,0,1,0.0833502,-0.225292,-1.76512,0.0300627,0.389477,-9.25812
24924000,2.15001,-2.0614,1.96608,9.90598,3.99795,9.72205,21.5713,-1,0.605985,-0.0700212,-0.105685,-0.785309,0.388779,3.29208,-8.61541,-0.110971,0.225702,0.967856,0,0,1,0.0836258,-0.240371,-1.83727,0.0274804,0.397095,-9.25233
24932000,2.10942,-2.02137,1.91827,9.86539,4.03798,9.67424,21.5713,-1,0.57673,-0.0794054,-0.107774,-0.805892,0.354067,3.28402,-8.68103,-0.120335,0.236468,0.964159,0,0,1,0.0849656,-0.255054,-1.9102,0.0249078,0.404531,-9.24651
24940000,2.06366,-1.98911,1.87782,9.81963,4.07024,9.63378,21.5713,-1,0.546488,-0.0885764,-0.109664,-0.825518,0.336492,3.26278,-8.74508,-0.128591,0.247735,0.960256,0,0,1,0.0875103,-0.269348,-1.98394,0.0223111,0.411774,-9.24069
24948000,2.00532,-1.95026,1.853,9.76129,4.10909,9.60897,21.5713,-1,0.515325,-0.0974109,-0.111352,-0.844128,0.306421,3.21375,-8.8079,-0.135499,0.259377,0.956223,0,0,1,0.0913499,-0.282982,-2.05843,0.0196963,0.418822,-9.23482
24956000,1.94096,-1.89599,1.83454,9.69693,4.16336,9.59051,21.5713,-1,0.483267,-0.105811,-0.112758,-0.861709,0.246216,3.15603,-8.87137,-0.140912,0.271105,0.952179,0,0,1,0.0963842,-0.295628,-2.13372,0.0170493,0.42567,-9.22891
24964000,1.88267,-1.83689,1.81188,9.63864,4.22246,9.56785,21.5713,-1,0.450342,-0.113778,-0.113814,-0.878233,0.175121,3.11358,-8.93336,-0.144904,0.282694,0.948202,0,0,1,0.102395,-0.307165,-2.20982,0.0148903,0.432118,-9.22253
24972000,1.83025,-1.78674,1.78298,9.58622,4.27261,9.53895,21.5713,-1,0.416514,-0.121379,-0.114572,-0.893676,0.124499,3.08475,-8.99493,-0.147588,0.294196,0.944281,0,0,1,0.109347,-0.317706,-2.28686,0.0126634,0.438366,-9.21611
24980000,1.77389,-1.74998,1.75947,9.52985,4.30937,9.51543,21.5713,-1,0.381892,-0.128608,-0.11514,-0.907943,0.104555,3.0445,-9.05518,-0.148937,0.305705,0.940405,0,0,1,0.117335,-0.327293,-2.36469,0.0103545,0.444411,-9.20963
24988000,1.70685,-1.71632,1.74879,9.46282,4.34303,9.50475,21.5713,-1,0.346538,-0.135392,-0.115619,-0.920985,0.0941456,2.97919,-9.11436,-0.148768,0.317243,0.936603,0,0,1,0.126514,-0.335795,-2.4433,0.00794958,0.450257,-9.2031
24996000,1.63588,-1.67476,1.74293,9.39185,4.38459,9.49889,21.5713,-1,0.310509,-0.141658,-0.116003,-0.93277,0.0694776,2.90769,-9.17341,-0.146988,0.328624,0.932953,0,0,1,0.136806,-0.342994,-2.52262,0.00543534,0.455903,-9.19654
25004000,1.57406,-1.62658,1.72913,9.33003,4.43277,9.4851,21.5713,-1,0.273842,-0.147428,-0.116217,-0.943276,0.030314,2.85923,-9.23134,-0.143738,0.339613,0.929517,0,0,1,0.147919,-0.348811,-2.60262,0.00280568,0.461369,-9.18991
25012000,1.52443,-1.58176,1.70309,9.28039,4.47759,9.45906,21.5713,-1,0.236436,-0.152796,-0.116228,-0.952493,-0.00161372,2.83934,-9.28849,-0.139212,0.350156,0.926289,0,0,1,0.159659,-0.353342,-2.68353,4.58745e-05,0.466646,-9.1832
25020000,1.4786,-1.54446,1.67316,9.23457,4.51489,9.42912,21.5713,-1,0.198467,-0.157827,-0.116054,-0.960329,-0.0157158,2.82746,-9.3452,-0.133603,0.360237,0.923244,0,0,1,0.171865,-0.356715,-2.76506,-0.0028559,0.471737,-9.17642
25028000,1.42531,-1.50875,1.65284,9.18128,4.5506,9.4088,21.5713,-1,0.160004,-0.162491,-0.115759,-0.966745,-0.0241093,2.79695,-9.40075,-0.126853,0.369844,0.920393,0,0,1,0.184557,-0.358872,-2.84712,-0.0059111,0.476648,-9.16956
25036000,1.362,-1.4645,1.64503,9.11797,4.59485,9.401,21.5713,-1,0.121117,-0.166682,-0.115367,-0.971719,-0.0479539,2.74377,-9.45542,-0.118828,0.378808,0.917815,0,0,1,0.197679,-0.35958,-2.92963,-0.00913041,0.481387,-9.16262
25044000,1.29764,-1.41065,1.64,9.05361,4.6487,9.39596,21.5713,-1,0.0818692,-0.170323,-0.114845,-0.975242,-0.090549,2.68916,-9.5093,-0.109532,0.386882,0.915601,0,0,1,0.211005,-0.358658,-3.01248,-0.0125238,0.485962,-9.15558
