timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw
1729571585971364,-0.27347192,0.15660922,-1.8187572,0.0049521104,-0.021331044,-0.22621198,-0.03244361,-0.039956763,0.10867789,0.23646444117433021,-0.15171152537103677,90.29004619057277
1729571585979364,-0.27399194,0.15559481,-1.8211596,0.0047160634,-0.021624321,-0.22529563,-0.02950587,-0.03665965,0.114543356,0.22213328108731537,-0.16646501767427124,90.2959888014876
1729571585987364,-0.27449968,0.1545983,-1.8235375,0.0045081587,-0.021895025,-0.22432369,-0.025988089,-0.033837974,0.121492885,0.20816364478203622,-0.18111556073461002,90.3017674632668
1729571586003364,-0.27554855,0.15264878,-1.8285483,0.004122355,-0.022398693,-0.2223187,-0.024112726,-0.031479284,0.12531224,0.18119582344043939,-0.2099998522310912,90.31272387203181
1729571586011364,-0.2760897,0.15169439,-1.831173,0.0039526583,-0.022649843,-0.22127256,-0.021212094,-0.031393718,0.130767,0.1684018076216027,-0.22394502408607428,90.31938370480057
1729571586019364,-0.2766176,0.15075594,-1.833765,0.0037844232,-0.0228769,-0.22020358,-0.02102938,-0.028382054,0.13362244,0.15617636349217365,-0.23763576912968382,90.32535376245703
1729571586027364,-0.27713236,0.14983322,-1.8363253,0.003663523,-0.02306831,-0.2191167,-0.015112542,-0.023926374,0.13585947,0.1444834497081842,-0.2510552652389837,90.33115988915578
1729571586043364,-0.27812254,0.14803462,-1.8413516,0.003499548,-0.023370126,-0.21686012,-0.010248433,-0.018863473,0.14103669,0.12243797890704228,-0.27730847051053564,90.3422121652871
1729571586051364,-0.2785983,0.14715847,-1.8438184,0.0034385843,-0.023472777,-0.21565646,-0.0076204594,-0.012831296,0.15045702,0.11220979055096279,-0.2902102958161261,90.34743780476059
1729571586059364,-0.27906135,0.14629772,-1.8462547,0.0033967465,-0.023544993,-0.21444213,-0.005229725,-0.009027077,0.15179068,0.10252710064654555,-0.30301605827750727,90.35240388900505
1729571586067364,-0.27951193,0.14545214,-1.8486607,0.0033714175,-0.023593102,-0.21319532,-0.0031661182,-0.0060135494,0.15585124,0.09316771101766745,-0.3157634315351606,90.35715148273083
1729571586075364,-0.27995217,0.14462453,-1.8510369,0.0033656494,-0.023604166,-0.21191399,-0.00072101824,-0.0013830139,0.16016698,0.08424766356677671,-0.32830025503860066,90.36171463095219
1729571586091364,-0.28079635,0.1430143,-1.8557007,0.003360132,-0.02354855,-0.20926556,-0.0003448367,0.0034759284,0.16552675,0.06784377084522845,-0.35280049650622314,90.36194095403782
1729571586099364,-0.28120068,0.1422316,-1.8579891,0.003397253,-0.023474168,-0.20792076,0.00464014,0.009297859,0.16809998,0.06042387604111436,-0.3645664216170329,90.36162721832486
1729571586107364,-0.28159323,0.14146368,-1.8602488,0.0034417645,-0.023385517,-0.20655489,0.0055639246,0.011081341,0.17073376,0.053436624501285876,-0.37600794780495783,90.36113593966085
1729571586115364,-0.28197423,0.14071035,-1.8624803,0.003505501,-0.023276191,-0.20517033,0.007967057,0.013665761,0.17306952,0.04694752671662167,-0.38705092767359484,90.36041917670042
1729571586131364,-0.28319103,0.13984266,-1.8688817,0.0033013676,-0.022584159,-0.20283934,-0.012758333,0.043252014,0.14568679,0.03564931843161081,-0.40821034953594,90.35432732266132
1729571586139364,-0.28377652,0.13942225,-1.8720038,0.0032311562,-0.022216462,-0.2016613,-0.008776435,0.045962162,0.14725514,0.030643286941372774,-0.41821347508724777,90.3488155716134
1729571586147364,-0.28434557,0.13900925,-1.8750747,0.0031799553,-0.021840347,-0.20046803,-0.0064001065,0.047014326,0.14915876,0.02603008475978431,-0.42785284230111564,90.34317399041318
1729571586155364,-0.2849,0.13860534,-1.8780956,0.0031224699,-0.021434598,-0.19923778,-0.007185677,0.05071866,0.15378185,0.021753318074652486,-0.43707028507318224,90.33994354107692
1729571586171364,-0.28596595,0.13782498,-1.8839899,0.0030999994,-0.020623442,-0.19656602,-0.0014044052,0.05069724,0.1669852,0.013856833603010352,-0.4534890082534243,90.33245801835432
1729571586179364,-0.28647786,0.13744843,-1.8868645,0.0030999351,-0.020201264,-0.1951679,-8.032657e-06,0.052772228,0.17476453,0.010101643012186358,-0.46074081887498175,90.32838740055553
1729571586187364,-0.28697607,0.13708109,-1.8896917,0.0031166673,-0.019761316,-0.19374093,0.0020915177,0.054993432,0.17837061,0.0063476446267408185,-0.4672698400512589,90.32418009016705
1729571586203364,-0.28793254,0.13637413,-1.8952065,0.003164128,-0.018843794,-0.19070412,0.0029662913,0.057345137,0.18980074,-0.001048150420023265,-0.4783749318497548,90.31525309741153
1729571586211364,-0.28839123,0.13603461,-1.897895,0.0032104333,-0.018376324,-0.18909237,0.0057881693,0.058433738,0.20146927,-0.00473733135613584,-0.4830022810573172,90.31044460321696
1729571586219364,-0.28883997,0.13570818,-1.9005382,0.0032608304,-0.017869439,-0.187447,0.00629964,0.06336067,0.2056714,-0.008262906307332339,-0.4869598237652696,90.30549949616746
1729571586227364,-0.28927618,0.13539115,-1.9031368,0.0033297911,-0.017372372,-0.1857972,0.008620089,0.062133417,0.2062246,-0.011741231930869692,-0.4902945714509527,90.29560903411863
1729571586243364,-0.2901117,0.13478509,-1.9082031,0.0034990422,-0.016364038,-0.18234786,0.010578194,0.06302085,0.21558347,-0.01859855358058408,-0.4954360798543778,90.27552753000516
1729571586251364,-0.2912657,0.13435066,-1.9108009,0.0032719646,-0.016046355,-0.18063152,-0.028384702,0.03971043,0.21454318,-0.021740057351546316,-0.4974157350804307,90.26542526862598
1729571586259364,-0.29239148,0.13392653,-1.9133539,0.0030682818,-0.015721334,-0.17892757,-0.02546035,0.040627547,0.21299346,-0.024480165880023528,-0.4986478837215133,90.25621776608787
1729571586267364,-0.29348966,0.13351262,-1.9158628,0.0028787164,-0.015387446,-0.17720674,-0.023695668,0.041736055,0.21510383,-0.027245779811556046,-0.49943856147027715,90.24702390733786
1729571586283364,-0.2956062,0.13271502,-1.9207511,0.0025138315,-0.014705186,-0.17371196,-0.022805309,0.04264124,0.218424,-0.033062601482937645,-0.499504144450401,90.22841764295325
1729571586291364,-0.2966248,0.13232915,-1.9231318,0.0023738432,-0.014360459,-0.17194493,-0.017498532,0.043090895,0.22087803,-0.036100122716236034,-0.49907532035461916,90.2193057341137
1729571586299364,-0.29761815,0.1319529,-1.9254712,0.0022610386,-0.014025838,-0.17018922,-0.014100572,0.041827556,0.21946429,-0.03930658822956091,-0.4985516170978621,90.21302850675691
1729571586307364,-0.29858676,0.13158609,-1.92777,0.0021609713,-0.013677001,-0.16845171,-0.012508418,0.04360464,0.21718813,-0.04280415002667407,-0.49821468392616486,90.20693566341365
1729571586315364,-0.2995312,0.13122874,-1.9300292,0.0020714109,-0.013306329,-0.1667022,-0.01119505,0.046333995,0.21868943,-0.04655603884931863,-0.4979191603570639,90.20084968897301
1729571586331364,-0.30134973,0.13054182,-1.9344298,0.0019310077,-0.012581426,-0.16311654,-0.008775197,0.045306455,0.22410321,-0.05523629567922979,-0.49751472319358825,90.18890315661055
1729571586339364,-0.30222484,0.1302119,-1.9365724,0.0018868068,-0.012217503,-0.16135386,-0.0055251145,0.045490332,0.220336,-0.06035797071728901,-0.49736162513672316,90.18309724166897
1729571586347364,-0.3030778,0.12989086,-1.9386778,0.0018681013,-0.011839287,-0.15960509,-0.002338187,0.04727696,0.2185963,-0.06617437995725566,-0.49720431141729987,90.17746209801723
1729571586363364,-0.30472267,0.12927167,-1.9427787,0.0018775335,-0.011061365,-0.156062,0.00058951264,0.048620157,0.22144242,-0.07919339549712265,-0.49713878182293375,90.16855516477325
1729571586371364,-0.30551332,0.12897505,-1.9447752,0.0019297622,-0.010671169,-0.154263,0.0065285857,0.048774526,0.22487527,-0.08626234136790573,-0.4971681847597391,90.16515358714646
1729571586379364,-0.3066338,0.1287308,-1.9470472,0.0018263864,-0.010270316,-0.15251237,-0.012921969,0.050106548,0.21882913,-0.09353888731452088,-0.4974140274687882,90.16186129627391
1729571586387364,-0.3077266,0.12849371,-1.9492759,0.0017216855,-0.009868962,-0.15079212,-0.0130876135,0.050169297,0.21503119,-0.10077294359702209,-0.49761376467109636,90.15820700268408
1729571586395364,-0.30879235,0.12826364,-1.9514618,0.0016376326,-0.009467555,-0.14907935,-0.010506613,0.050175816,0.21409614,-0.10796182852964518,-0.49774300953245143,90.15492836341312
1729571586411364,-0.3108447,0.12782454,-1.955709,0.0015688264,-0.008631434,-0.14559832,-0.004300389,0.052257556,0.21756439,-0.12244953280577539,-0.4979726299509249,90.14936154217648
1729571586419364,-0.31183222,0.12761548,-1.9577717,0.0015462243,-0.008217069,-0.14391734,-0.002825254,0.05179562,0.21012312,-0.13005421433552058,-0.4981072111062551,90.14690258952803
1729571586427364,-0.3127947,0.12741381,-1.9597949,0.0015693629,-0.007778227,-0.14222446,0.002892324,0.054855306,0.21160951,-0.13792529582240293,-0.4980012324484178,90.14462121879964
1729571586443364,-0.31464538,0.12703189,-1.9637264,0.0016880895,-0.0068637817,-0.13891259,0.0074204067,0.05715282,0.20699202,-0.1548282109215843,-0.4970895279018635,90.14013357808246
1729571586451364,-0.3155344,0.12685163,-1.965636,0.0017700512,-0.006400257,-0.13724066,0.010245217,0.057940602,0.20899063,-0.16358473620086275,-0.49644415749004533,90.13835078728879
1729571586459364,-0.31639978,0.12667854,-1.9675093,0.0018768643,-0.0059253233,-0.13563655,0.013351643,0.059366688,0.20051374,-0.17264592980282992,-0.49576853040489,90.13658168277227
1729571586467364,-0.31724182,0.12651262,-1.9693471,0.0020243248,-0.0054532774,-0.134061,0.018432561,0.059005745,0.1969449,-0.1817238879304717,-0.49502214425645097,90.1350174993982
1729571586483364,-0.31885666,0.12620161,-1.9729197,0.0024030367,-0.0045435694,-0.13095021,0.023669489,0.056856744,0.19442382,-0.19974715466072307,-0.49326026345244206,90.13243555922382
1729571586491364,-0.31963027,0.12605645,-1.9746556,0.0026108322,-0.004089193,-0.12938873,0.02597444,0.056797054,0.19518471,-0.20866480547099484,-0.4922844708076827,90.13139731126277
1729571586499364,-0.32087767,0.12547007,-1.9768351,0.0026444176,-0.0038987123,-0.1279541,0.0041981693,0.023810076,0.17932987,-0.2175886036335289,-0.4913815185482549,90.13063228048442
1729571586507364,-0.32209212,0.12489917,-1.9789704,0.002702739,-0.0037026813,-0.12658016,0.007290189,0.024503881,0.17174146,-0.2262322993595023,-0.4899899765574222,90.13449146050704
1729571586523364,-0.32442448,0.12380259,-1.9831127,0.0029125283,-0.0032714093,-0.123826325,0.013111828,0.026954496,0.17211492,-0.24346974547855618,-0.48690539372970604,90.14268111407203
1729571586531364,-0.3255435,0.12327638,-1.9851211,0.0030675223,-0.0030473538,-0.122398704,0.019374244,0.028006935,0.17845257,-0.25220600009094934,-0.4851704632574715,90.14697742633115
1729571586539364,-0.3266318,0.12276447,-1.9870887,0.003230026,-0.0028288844,-0.121000856,0.02031296,0.027308676,0.174731,-0.26097935255044225,-0.48362187596397543,90.1513967193428
1729571586547364,-0.32768995,0.12226658,-1.9890164,0.0034387307,-0.0025886267,-0.119626716,0.02608809,0.030032212,0.17176753,-0.269909788716657,-0.482445547520005,90.15583646567198
1729571586555364,-0.32871833,0.121782556,-1.9909053,0.0036655487,-0.002333388,-0.118235834,0.028352251,0.03190484,0.17386022,-0.278995645048346,-0.4817405723374502,90.16035822168185
1729571586571364,-0.33068806,0.12085733,-1.9945685,0.0041838554,-0.0018011432,-0.11539319,0.032394163,0.0332653,0.17766514,-0.29774871194861585,-0.4813364563263285,90.16970225997505
1729571586579364,-0.3316303,0.12041561,-1.9963441,0.004489479,-0.0015207533,-0.11402169,0.038202967,0.035048738,0.17143784,-0.3072109711497026,-0.4816480947112409,90.17271452730871
1729571586587364,-0.33254462,0.11998684,-1.9980841,0.0048048766,-0.0012343321,-0.11267253,0.039424688,0.035802644,0.16864482,-0.31651947918197976,-0.48238796911881326,90.17576092688776
1729571586595364,-0.33343166,0.11957079,-1.9997888,0.005133717,-0.0009404101,-0.111304484,0.041105025,0.03674025,0.17100571,-0.32573385899910906,-0.4833706974862613,90.17870486029909
1729571586611364,-0.3351256,0.118776165,-2.003095,0.0058537987,-0.00032021492,-0.108531095,0.045005113,0.038762197,0.17333682,-0.3438226637345642,-0.48570627881251716,90.18493434643405
1729571586619364,-0.33593333,0.11839713,-2.0046978,0.0062357285,-6.3965854e-07,-0.107186966,0.047741223,0.039946906,0.16801617,-0.3525001978830375,-0.48693874546713156,90.18809686560675
1729571586627364,-0.33702156,0.11828878,-2.0060081,0.0064891824,0.0004367711,-0.10582627,0.03168173,0.054676346,0.1700865,-0.3610587593533809,-0.48805162633622534,90.19131403972594
1729571586643364,-0.33910134,0.118085854,-2.0085547,0.0070655355,0.0013295495,-0.10306507,0.03602207,0.055798646,0.172575,-0.3767561066530459,-0.4905455900982225,90.19849295062905
1729571586651364,-0.34009558,0.11799337,-2.0097916,0.007385621,0.0017639865,-0.10169878,0.040010665,0.05430463,0.17078686,-0.3840529491011335,-0.4918827021287344,90.2032743246853
1729571586659364,-0.34106,0.11790678,-2.0110052,0.0077351816,0.002194323,-0.100420654,0.043695092,0.05379207,0.15976559,-0.39121753719583957,-0.49305369593926335,90.20808304686184
1729571586667364,-0.3419951,0.11782618,-2.0121958,0.008117135,0.0026385617,-0.099187866,0.047744133,0.055529814,0.1540985,-0.39825323570211985,-0.49382420186775394,90.21278243475449
1729571586683364,-0.34377873,0.11768316,-2.014512,0.0089375265,0.0035399145,-0.09677792,0.051274486,0.05633455,0.1506214,-0.41184585739140994,-0.49409208330435045,90.22176453162294
1729571586691364,-0.3446283,0.11762078,-2.0156384,0.009367748,0.003981042,-0.09560105,0.053777706,0.055140957,0.14710891,-0.41853994230959546,-0.49378119142296373,90.22597211885427
1729571586699364,-0.34545028,0.11756457,-2.0167444,0.00983558,0.0044446397,-0.09449633,0.058479022,0.05794968,0.13808998,-0.42536489571857666,-0.49351266964490603,90.230049901367
1729571586707364,-0.34624535,0.117515594,-2.017831,0.010317251,0.004903815,-0.09345741,0.06020884,0.05739694,0.12986548,-0.4322395011480829,-0.49321293062206717,90.2340184247588
1729571586715364,-0.34701356,0.11747282,-2.0188985,0.010826518,0.005359833,-0.092411056,0.06365834,0.057002235,0.130794,-0.4390071429614724,-0.49277578233309066,90.2369896840012
1729571586731364,-0.348471,0.1174055,-2.0209773,0.011878388,0.0062454306,-0.090323925,0.06574188,0.055349838,0.13044569,-0.4520456839987375,-0.4914115618133589,90.24254282679885
1729571586739364,-0.3491612,0.11738097,-2.0219896,0.012420627,0.006707979,-0.089357786,0.067779906,0.05781854,0.120767385,-0.45807891197345146,-0.49036180858769124,90.2450359438986
1729571586747364,-0.34982616,0.11736274,-2.0229847,0.013002166,0.007191262,-0.088457026,0.07269228,0.06041041,0.11259503,-0.4638307102948094,-0.48896589105945765,90.24746749878013
1729571586763364,-0.35015082,0.11821577,-2.0244882,0.014424052,0.008405181,-0.08658584,0.0888679,0.075869896,0.11694896,-0.47459345787905394,-0.48561444148550714,90.25190722485205
1729571586771364,-0.35029414,0.118636124,-2.025224,0.015153195,0.009002659,-0.085683666,0.09114283,0.07468473,0.11277198,-0.47949635076526204,-0.48355581287503363,90.25399727176018
1729571586779364,-0.35042447,0.119051255,-2.0259497,0.015906818,0.009594569,-0.08486659,0.09420293,0.0739888,0.102134414,-0.48426618330325283,-0.48116628256359256,90.25610779306308
1729571586787364,-0.35054204,0.119462885,-2.0266662,0.016670953,0.010183159,-0.084076576,0.095516905,0.07357378,0.09875185,-0.4884759329521892,-0.4785078050059687,90.25961176723895
1729571586803364,-0.35073894,0.12027662,-2.0280719,0.018212559,0.011334834,-0.08256686,0.09635032,0.07197965,0.09435741,-0.49557910408329314,-0.4721980405204717,90.26608000108709
1729571586811364,-0.3508183,0.12067906,-2.0287614,0.018998437,0.011901697,-0.08185529,0.098234735,0.07085793,0.088945955,-0.49864064126890323,-0.46853821645815935,90.26909208723004
1729571586819364,-0.3508849,0.12107881,-2.029443,0.019801484,0.012462601,-0.08122651,0.10038097,0.07011299,0.0785971,-0.5012863064735414,-0.4645938648802663,90.27211784662218
1729571586827364,-0.35093883,0.12147607,-2.0301168,0.020603042,0.013015442,-0.08063517,0.10019471,0.06910507,0.07391814,-0.503407665136591,-0.4602863298107528,90.27493867638672
1729571586843364,-0.3510082,0.1222639,-2.0314436,0.02225375,0.014118455,-0.0795158,0.10316923,0.06893836,0.06996048,-0.5062765430283791,-0.45106811101592864,90.28000654565382
1729571586851364,-0.3510219,0.12265521,-2.0320966,0.023095574,0.014681991,-0.078979425,0.10522804,0.070441976,0.06704684,-0.5068379660566326,-0.44620846920591434,90.2823970389038
1729571586859364,-0.35102275,0.12304488,-2.032743,0.023957355,0.015230168,-0.07850364,0.10772259,0.06852206,0.059473325,-0.5067895027082066,-0.4414156403761572,90.28448696172599
1729571586867364,-0.35101086,0.123432904,-2.0333834,0.024814777,0.01574675,-0.07804494,0.107177764,0.06457278,0.05733687,-0.5060901432713375,-0.43648842142620053,90.2862695521296
1729571586883364,-0.35109577,0.12514828,-2.033595,0.026414469,0.01734977,-0.076744206,0.099980734,0.10018877,0.08129607,-0.5030153378384968,-0.425775206528084,90.28965703562022
1729571586891364,-0.35111758,0.12599081,-2.0337102,0.027232286,0.01814875,-0.07612714,0.102227084,0.09987247,0.07713307,-0.5004543842064424,-0.41992509690700064,90.2911868467677
1729571586899364,-0.3511258,0.12682372,-2.0338316,0.028027864,0.018919215,-0.075590625,0.09944732,0.09630806,0.06706454,-0.49742465875700326,-0.4136735208130276,90.29257318495888
1729571586907364,-0.3511206,0.12764731,-2.0339596,0.028835693,0.019664092,-0.07514952,0.10097864,0.09310967,0.055138018,-0.4938866470570538,-0.4068826979297465,90.29389121811631
1729571586923364,-0.3510724,0.12926896,-2.0342364,0.030446073,0.021097882,-0.074378654,0.10064872,0.08961185,0.048179176,-0.4861803720905507,-0.3912909721315378,90.29572803185424
1729571586931364,-0.35102877,0.13006684,-2.0343852,0.031234682,0.021797815,-0.07406311,0.09857607,0.0874917,0.03944337,-0.4821936953413977,-0.3824775860154524,90.29634247227378
1729571586939364,-0.35097244,0.13085645,-2.0345414,0.032012712,0.022471081,-0.073872544,0.09725382,0.084158264,0.023820436,-0.47792560181168464,-0.3730848578682117,90.29703202640793
1729571586947364,-0.3509035,0.13163808,-2.0347056,0.032795537,0.023145352,-0.07378231,0.097853124,0.084283754,0.011279247,-0.4731679105738802,-0.36296956591038154,90.29749618134682
1729571586963364,-0.35072815,0.13317838,-2.0350587,0.034390587,0.024407865,-0.07359262,0.09969062,0.07890712,0.011855735,-0.4618948203917568,-0.341171192477525,90.29786433929507
1729571586971364,-0.35062203,0.13393733,-2.035247,0.0351717,0.025012871,-0.07355392,0.09763892,0.07562572,0.0048372895,-0.45542737144291506,-0.32967565369505647,90.29785034154277
1729571586979364,-0.35050386,0.13468908,-2.0354438,0.03595364,0.025595333,-0.073625386,0.097742766,0.07280777,-0.008933246,-0.4486369761859654,-0.3178277010024723,90.29774749794738
1729571586987364,-0.35037288,0.13543387,-2.0356493,0.0367144,0.026158296,-0.07376595,0.095095016,0.070370264,-0.017570332,-0.44148473610685574,-0.3057996931361514,90.29755591532393
1729571586995364,-0.35023025,0.13617171,-2.0358639,0.037481558,0.026681185,-0.073883206,0.09589455,0.06536115,-0.014657154,-0.43421213190584285,-0.2935788500909275,90.29728921879727
1729571587011364,-0.34886527,0.13753346,-2.0366611,0.039128263,0.027812595,-0.07406591,0.10291906,0.07071311,-0.011418945,-0.4191038345954262,-0.26923792323469964,90.29806722045585
1729571587019364,-0.3481868,0.13820802,-2.0370648,0.039951105,0.028341694,-0.07421643,0.10285526,0.0661374,-0.01881551,-0.41140162035726746,-0.256920534376476,90.2989207423539
1729571587027364,-0.34751067,0.1388784,-2.0374718,0.04076933,0.028842527,-0.074404925,0.10227831,0.0626042,-0.023561528,-0.4036031041074628,-0.24463127881791719,90.29966498017025
1729571587043364,-0.34616438,0.1402068,-2.038297,0.04237432,0.029813416,-0.074788116,0.100311816,0.060680553,-0.023949424,-0.3869948869625154,-0.21996206009912772,90.30103050916898
1729571587051364,-0.34549382,0.14086477,-2.0387151,0.04316326,0.030258164,-0.07498138,0.09861728,0.055593435,-0.024157574,-0.37793842202358985,-0.20755205359660672,90.30150157348476
1729571587059364,-0.3448241,0.14151654,-2.0391376,0.043939065,0.030667022,-0.07524738,0.09697582,0.051107254,-0.03325008,-0.36841162945405576,-0.19513231841900244,90.30196578895354
1729571587067364,-0.34415567,0.14216399,-2.0395641,0.04471896,0.031052902,-0.07551809,0.09748665,0.048235055,-0.033838674,-0.35830524924844104,-0.18287214217225198,90.30367314103003
1729571587075364,-0.34348828,0.14280711,-2.0399952,0.045480553,0.031428695,-0.07581686,0.095199324,0.046974044,-0.037346967,-0.3477085895093032,-0.17068845408043454,90.30525760293787
1729571587091364,-0.3421563,0.14408037,-2.0408707,0.046960786,0.032104157,-0.076377705,0.09251455,0.042216383,-0.035052653,-0.3257570062194796,-0.14673610255080866,90.3081874306998
1729571587099364,-0.34149146,0.14471038,-2.0413148,0.047676284,0.03241883,-0.07668641,0.08943723,0.03933394,-0.03858842,-0.3145294476975537,-0.13525534686785992,90.30958069956817
