timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,failed_motor
1729710284205105,0.049475502,0.03207081,-1.8061875,-0.064897865,0.02681905,-0.12721606,-0.02148971,-0.019262824,-0.0036150217,0.5933328919617709,0.3281789371487412,90.35469296277444,0
1729710284213105,0.049743515,0.03242901,-1.8062942,-0.06510481,0.02663191,-0.12733363,-0.025868414,-0.023392493,-0.014696269,0.5926945244258485,0.328944464531199,90.35336105835967,0
1729710284217105,0.049990065,0.032783024,-1.806428,-0.06533993,0.026409859,-0.12742274,-0.05877949,-0.055512875,-0.022277234,0.5921319083708401,0.3299886469638307,90.35210428562594,0
1729710284225105,0.0502155,0.033132847,-1.8065878,-0.065588385,0.026202742,-0.12750073,-0.031056812,-0.025889602,-0.009749085,0.5915737028918169,0.3313021462292525,90.35088172631868,0
1729710284233105,0.050418735,0.033481147,-1.8067731,-0.06586701,0.026021568,-0.12758216,-0.03482774,-0.022646736,-0.010179355,0.591166022730634,0.33286313747792645,90.34965229453988,0
1729710284249105,0.05076438,0.034166355,-1.8072178,-0.066446654,0.025653763,-0.12780759,-0.036227982,-0.022987833,-0.014089047,0.5916695327200466,0.33642898393363485,90.34682455888345,0
1729710284257105,0.05090753,0.034503333,-1.8074763,-0.06675512,0.025455931,-0.12796582,-0.038558617,-0.02472894,-0.019779427,0.5923323737016529,0.3384176706850477,90.3454244128057,0
1729710284265105,0.051031362,0.034836654,-1.8077585,-0.06708184,0.02528261,-0.1281646,-0.040839422,-0.021665122,-0.024847684,0.5930240640913841,0.3403097729962958,90.34406526760777,0
1729710284273105,0.05085127,0.03496617,-1.8074934,-0.067530766,0.02499662,-0.12825067,-0.056115907,-0.035748817,-0.010758637,0.5936625739101709,0.3423444584217072,90.34280168289564,0
1729710284289105,0.0504545,0.0352268,-1.807074,-0.06845733,0.02437969,-0.1284453,-0.0579101,-0.03855815,-0.012164003,0.5950539600473591,0.34666687236303,90.34251493746291,0
1729710284297105,0.050238084,0.035357613,-1.8069174,-0.06891958,0.024075935,-0.12851664,-0.05778111,-0.03796932,-0.008918345,0.595617163303866,0.34897455832903584,90.34243307721981,0
1729710284305105,0.05000994,0.03548869,-1.8067949,-0.06938306,0.023767615,-0.12855057,-0.05793571,-0.03853999,-0.004241243,0.5960246298476184,0.3513492139904439,90.34237851730161,0
1729710284313105,0.049770787,0.03562425,-1.806705,-0.06983578,0.023471277,-0.12858197,-0.05658995,-0.03704219,-0.0039245933,0.5962913889496081,0.35377381696565346,90.3423103173664,0
1729710284329105,0.04925802,0.03589562,-1.8066515,-0.07078366,0.022889331,-0.1288567,-0.059242357,-0.036371637,-0.017170794,0.5968840826840701,0.35802409089556686,90.33938018202724,0
1729710284337105,0.048984364,0.03603138,-1.8066863,-0.07127082,0.022592898,-0.12905017,-0.060895454,-0.037054066,-0.02418272,0.5972072604331894,0.35977692257976657,90.33801420188875,0
1729710284345105,0.048699394,0.03616705,-1.806751,-0.07173741,0.022309754,-0.12922753,-0.05832314,-0.03539305,-0.022171063,0.5973152057904231,0.36124973795509985,90.33664816067925,0
1729710284357105,0.048403293,0.03630263,-1.8068448,-0.07221349,0.022023518,-0.12942022,-0.03967372,-0.023853034,-0.016057244,0.5971531722894667,0.3626030495451589,90.33537095178202,0
1729710284369105,0.047777664,0.036573283,-1.8071185,-0.073180676,0.021469612,-0.12999614,-0.08059852,-0.04615883,-0.047992915,0.5959080925686849,0.36435292052522783,90.33306226098266,0
1729710284377105,0.047448426,0.036708266,-1.8072977,-0.07366435,0.021189526,-0.1303023,-0.060459595,-0.035010744,-0.038269907,0.5946309972318092,0.3647771745742807,90.3321128417404,0
1729710284385105,0.04710833,0.036842864,-1.807504,-0.074153185,0.020908331,-0.1305862,-0.06110407,-0.035149276,-0.035488978,0.59288642354684,0.3648757607485323,90.33114978174129,0
1729710284393105,0.04675453,0.036974408,-1.807766,-0.074630946,0.02061833,-0.13087498,-0.059720125,-0.0362501,-0.0360962,0.590616334426565,0.36469187552262655,90.3302754749735,0
1729710284413105,0.046482388,0.037599694,-1.8085018,-0.07547395,0.020347824,-0.13152985,-0.04215017,-0.013525318,-0.03274381,0.5845836517707406,0.36373493601381945,90.32692170245927,0
1729710284421105,0.046322335,0.037907045,-1.8089037,-0.07588805,0.02019698,-0.13184956,-0.051762905,-0.018855557,-0.039963048,0.5807384402285019,0.36318288020272144,90.3242646512698,0
1729710284425105,0.046146747,0.03821081,-1.8093274,-0.076293394,0.020043796,-0.13214608,-0.10133534,-0.038295984,-0.07412955,0.5764086051366721,0.36242169905676797,90.32166222284542,0
1729710284441105,0.04575021,0.038808104,-1.8102376,-0.077111214,0.019748341,-0.13270445,-0.051113773,-0.018465914,-0.03489852,0.5665611838162198,0.36074736223400417,90.31666912330702,0
1729710284449105,0.045529816,0.039101724,-1.8107502,-0.077518605,0.019600676,-0.1330038,-0.050923783,-0.018458115,-0.03741868,0.5612258005310778,0.3599400232435638,90.31421013103775,0
1729710284457105,0.04529511,0.039392125,-1.8112817,-0.07791848,0.019446464,-0.13323417,-0.04998408,-0.019276515,-0.028796492,0.5556943225643018,0.3593396751414551,90.31179213928543,0
1729710284465105,0.045046393,0.0396794,-1.8118309,-0.07831542,0.019314773,-0.1333588,-0.04961807,-0.01646136,-0.015579163,0.549916805070502,0.358859151223439,90.30936045053794,0
1729710284473105,0.044794407,0.039961986,-1.8123968,-0.078696884,0.019170929,-0.13342962,-0.04768278,-0.01798058,-0.00885129,0.5439485279159115,0.35860610909930246,90.30688102431274,0
1729710284489105,0.044250134,0.04051823,-1.8135768,-0.07946933,0.018869568,-0.1336379,-0.048277896,-0.018835068,-0.013018026,0.5316213289897369,0.3588593646710372,90.30326774397021,0
1729710284497105,0.043958355,0.040792022,-1.8141903,-0.079836376,0.018724237,-0.1337202,-0.04588067,-0.018166378,-0.010287388,0.5255547201965683,0.3594072846719808,90.30154649053992,0
1729710284505105,0.043653958,0.041063003,-1.8148187,-0.08020008,0.018572532,-0.13380854,-0.04546344,-0.018963125,-0.0110417595,0.5195203930942401,0.36028209974748443,90.29991408359092,0
1729710284513105,0.04333721,0.041331194,-1.8154893,-0.080557734,0.018420022,-0.13391206,-0.044706274,-0.019063707,-0.012939795,0.5136040515664676,0.3616099041976446,90.29845926202235,0
1729710284529105,0.041929178,0.04252229,-1.8176633,-0.08160903,0.018551307,-0.13429444,-0.0657062,0.008205301,-0.023898667,0.5020378190985626,0.3644270936107849,90.29162890309262,0
1729710284537105,0.041220393,0.043103628,-1.8187551,-0.0821252,0.01857175,-0.13445474,-0.0645211,0.002555316,-0.020038335,0.49633168688808943,0.36574385274796145,90.28635585404501,0
1729710284545105,0.04050771,0.04367645,-1.8198497,-0.082623884,0.0185924,-0.13457479,-0.06233528,0.002581393,-0.015005468,0.49047064893931713,0.36701645506650804,90.28186831578701,0
1729710284553105,0.039791193,0.044241007,-1.8209468,-0.083114155,0.018613866,-0.13466394,-0.061283816,0.00268314,-0.011144205,0.48458177964186144,0.3681579472429744,90.27761985149469,0
1729710284569105,0.038346626,0.04534616,-1.8231715,-0.084069654,0.01863445,-0.13472989,-0.059718728,0.0012865056,-0.0041220337,0.47215432464502155,0.3703740694888568,90.26924583088596,0
1729710284577105,0.037618723,0.045887057,-1.8242977,-0.08452908,0.018641777,-0.13468175,-0.05742814,0.0009159557,0.006018206,0.4655840952856046,0.3716205517822447,90.26527057308299,0
1729710284585105,0.036887117,0.046420455,-1.8254243,-0.08497445,0.01865669,-0.1346142,-0.055671666,0.001864042,0.00844337,0.4587380979696613,0.37336994427326775,90.26139095340218,0
1729710284601105,0.035413206,0.047465455,-1.8276781,-0.0858202,0.018648526,-0.13435857,-0.05285907,-0.00051024836,0.015976839,0.444203214777573,0.37856190695556396,90.25382984799086,0
1729710284609105,0.034670833,0.047977217,-1.8288045,-0.086246796,0.018625222,-0.13419268,-0.053324733,-0.002912944,0.020736827,0.4364384728736241,0.38203822965510864,90.250319102725,0
1729710284617105,0.03393551,0.048474137,-1.8299305,-0.08665704,0.018586956,-0.13398033,-0.05128048,-0.0047832727,0.026542692,0.42860587623044655,0.38597111956557106,90.24699964713857,0
1729710284625105,0.033196576,0.048964135,-1.8310555,-0.08703809,0.018538292,-0.13368316,-0.047631558,-0.006082933,0.037146732,0.4204749052197125,0.39028040079409737,90.24572250181983,0
1729710284641105,0.031708334,0.04992396,-1.8333483,-0.08777496,0.018415695,-0.1329878,-0.046054363,-0.0076623396,0.043460164,0.40369269235649513,0.39981228976172356,90.24357802440788,0
1729710284649105,0.031107966,0.050431434,-1.8340647,-0.08807088,0.01833781,-0.13255343,-0.03698934,-0.0097355805,0.054296102,0.3951024688674326,0.40473094760794776,90.24271753760291,0
1729710284657105,0.030501042,0.050931245,-1.83479,-0.088333055,0.018236028,-0.13206092,-0.03277231,-0.012722797,0.061564144,0.38631719404964954,0.40982346254113966,90.24210979981073,0
1729710284665105,0.02988784,0.05142344,-1.8355234,-0.08857796,0.018128805,-0.1315448,-0.030613502,-0.013402895,0.06451458,0.3772908794626737,0.41499679784312865,90.2416181620006,0
1729710284681105,0.028643308,0.052385345,-1.8370119,-0.08904558,0.017884633,-0.1304034,-0.029225832,-0.015260767,0.07133745,0.35881707941905405,0.4254473750835356,90.24107202476563,0
1729710284689105,0.028010473,0.052853268,-1.8377918,-0.089273416,0.01775628,-0.12981352,-0.028479842,-0.016044127,0.07373467,0.34924008908971454,0.43072451052316335,90.24102438495042,0
1729710284697105,0.027372126,0.053313766,-1.838577,-0.08948675,0.01759087,-0.12919596,-0.026666557,-0.02067629,0.077195466,0.3395247133887272,0.43617718522668875,90.2416734238837,0
1729710284709105,0.026728425,0.053766835,-1.839367,-0.08970143,0.0174225,-0.12857527,-0.017890086,-0.01403084,0.051724415,0.329685898680736,0.44159541842696826,90.24245912798848,0
1729710284713105,0.026079562,0.054212485,-1.8401616,-0.08989411,0.01724198,-0.12794882,-0.048169862,-0.04512956,0.1566112,0.3196847900114965,0.44710034292070366,90.2435044006685,0
1729710284721105,0.02542581,0.054650832,-1.8409603,-0.090067305,0.017061325,-0.12733096,-0.021649523,-0.02258201,0.07723272,0.30973107853338966,0.4523972644502787,90.24464525620878,0
1729710284737105,0.024104998,0.055505216,-1.8425698,-0.09034037,0.016624946,-0.12615024,-0.017066486,-0.027273664,0.07379521,0.28995162014028497,0.4621265918037374,90.24734359374577,0
1729710284745105,0.023438295,0.055921424,-1.8433803,-0.09046718,0.016411649,-0.12557097,-0.01585111,-0.026662134,0.07240847,0.2802358626679911,0.46662095053119496,90.24896939418248,0
1729710284753105,0.022767639,0.05633039,-1.8442202,-0.090581685,0.01619278,-0.124968216,-0.014313496,-0.02735853,0.075344,0.2705547684960508,0.4709115201465271,90.2508138126954,0
1729710284761105,0.022093127,0.056732178,-1.8450624,-0.09070736,0.015957402,-0.124371134,-0.01570955,-0.02942234,0.07463526,0.26075714611417816,0.4751617502104649,90.252897266379,0
1729710284777105,0.020877983,0.057927594,-1.8467176,-0.09081889,0.01567347,-0.12310648,-0.0069704833,-0.017745769,0.07904088,0.24125168977799646,0.48329278786897284,90.25905183234104,0
1729710284785105,0.020343136,0.05871681,-1.8475311,-0.09082162,0.015650049,-0.12245416,-0.00034086403,-0.0029276123,0.08154008,0.2317551304314398,0.48692278999592664,90.26033611092585,0
1729710284801105,0.019254915,0.06025005,-1.8491642,-0.090774626,0.015547981,-0.121139556,0.0029369255,-0.006379268,0.08216267,0.21334316688463603,0.4935253699990293,90.26308223064402,0
1729710284809105,0.018702175,0.060994565,-1.850009,-0.090723015,0.015471341,-0.12047204,0.006451271,-0.009579933,0.083439976,0.204445106726885,0.4964718528123608,90.26447578362377,0
1729710284817105,0.01814405,0.06172467,-1.8508545,-0.09067173,0.015386082,-0.119815566,0.006410293,-0.010657356,0.082058825,0.19586932205894514,0.499212409587773,90.2659034422786,0
1729710284825105,0.017580708,0.06244062,-1.8517007,-0.09061201,0.015284654,-0.119153194,0.0074654813,-0.012678559,0.08279643,0.18780694354962366,0.5018897858312381,90.26744726599576,0
1729710284833105,0.017012296,0.06314264,-1.8525472,-0.09055775,0.015167569,-0.118516624,0.006782822,-0.014635617,0.07957126,0.18038262660930832,0.5047398455887914,90.26897058399683,0
1729710284849105,0.015859585,0.06450483,-1.8542413,-0.090422735,0.014919867,-0.11723154,0.008438248,-0.015481374,0.08031772,0.16708157726043027,0.5119858942999101,90.27166895522927,0
1729710284857105,0.015276411,0.065166056,-1.8550885,-0.09035848,0.014763838,-0.11659385,0.008031726,-0.01950364,0.07971096,0.16099083093949723,0.5166064366111134,90.27290544990474,0
1729710284865105,0.014688812,0.06581415,-1.8559356,-0.09030109,0.014585229,-0.115942754,0.0071739773,-0.022326129,0.08138734,0.15528704187225337,0.5216348895334394,90.2741488908745,0
1729710284881105,0.013501083,0.06707189,-1.8576798,-0.09012584,0.01421388,-0.11467492,0.010953284,-0.023209315,0.07923971,0.14468844961725033,0.53210334410128,90.27690203431014,0
1729710284889105,0.012901534,0.06768193,-1.8585502,-0.0900299,0.013997927,-0.114019364,0.011991709,-0.026994035,0.08194427,0.13975541748724696,0.5371363987655237,90.27831622625382,0
1729710284897105,0.012418463,0.06812134,-1.8591592,-0.0897707,0.013681425,-0.11330804,0.032400712,-0.039562814,0.08891522,0.13496697804323793,0.5420038714370587,90.27971667669807,0
1729710284905105,0.01193103,0.06855167,-1.8597733,-0.08952017,0.013365229,-0.112576276,0.03131572,-0.039524514,0.09147077,0.1298891426707072,0.5468382094213725,90.28374692326602,0
1729710284913105,0.011438446,0.06896675,-1.8603917,-0.08927552,0.013036299,-0.11181872,0.030581838,-0.04111626,0.09469408,0.12500696871015646,0.5515946942060161,90.28777724428886,0
1729710284929105,0.010441321,0.069770426,-1.8616662,-0.08877462,0.012344261,-0.110254854,0.031305943,-0.043252364,0.097741835,0.11572374858800265,0.561330414097898,90.29848126653543,0
1729710284941105,0.009937214,0.07015916,-1.8623208,-0.088519566,0.011990928,-0.10946257,0.021254644,-0.029444383,0.06602394,0.11130557939699125,0.5665584300965104,90.30385722412838,0
1729710284945105,0.009429604,0.0705392,-1.8629775,-0.08826389,0.011631649,-0.1086896,0.06391853,-0.089819774,0.19324197,0.10701169239832138,0.5717099809028314,90.3092673616919,0
1729710284953105,0.008918681,0.070910566,-1.8636366,-0.08800552,0.0112552345,-0.10795924,0.032296404,-0.04705181,0.09129475,0.10291959814143013,0.5766831419610406,90.31472532224524,0
1729710284969105,0.0078872675,0.07162711,-1.8649608,-0.08750069,0.010479065,-0.10647461,0.03155181,-0.04851061,0.09278952,0.09540745801770713,0.585624159439154,90.32562070401715,0
1729710284977105,0.007366982,0.07197234,-1.8656257,-0.0872592,0.01007407,-0.10580215,0.030186025,-0.050624363,0.08405744,0.09206711333674403,0.5894749344141063,90.3309761769236,0
1729710284985105,0.0068487697,0.07230362,-1.8662928,-0.086996615,0.0096695395,-0.10515617,0.032823533,-0.050566275,0.08074752,0.08895107285194784,0.5930622554014605,90.33631112604743,0
1729710284993105,0.006327827,0.072626345,-1.8669883,-0.08674698,0.009249318,-0.10453167,0.031203961,-0.05252764,0.07806253,0.08604896350896762,0.5963227791412808,90.34271164995508,0
1729710285009105,0.0052780835,0.07324591,-1.8683828,-0.086237796,0.008372961,-0.10331918,0.031824224,-0.05477236,0.07578032,0.08106105173556495,0.6019124206231788,90.35525316123793,0
1729710285017105,0.004749531,0.073542826,-1.8690817,-0.08599091,0.007941294,-0.10271398,0.030860303,-0.053958267,0.0756504,0.07867363912331155,0.6042183775307508,90.36154437481356,0
1729710285025105,0.0043281815,0.07299475,-1.86948,-0.08564395,0.00699929,-0.10203297,0.043370757,-0.11775054,0.0851266,0.07634654775046683,0.6061908114095691,90.36787659767967,0
1729710285041105,0.0034740113,0.07192157,-1.8703005,-0.08498283,0.0051530227,-0.10064415,0.041319985,-0.11539171,0.08680112,0.07138105249609053,0.611253067694023,90.39349901470882,0
1729710285049105,0.0030415053,0.071395636,-1.8707498,-0.084646374,0.004246326,-0.09993564,0.04205666,-0.11333706,0.08856318,0.06880856589351951,0.6135950492303509,90.4062658670055,0
1729710285057105,0.0026119952,0.07087634,-1.8712054,-0.08431826,0.0033577648,-0.09925702,0.04101451,-0.11107016,0.08482765,0.0660441232923094,0.6154833849881265,90.4189780375507,0
1729710285065105,0.0021790885,0.07036336,-1.8716669,-0.08397358,0.0024766354,-0.09859111,0.04308484,-0.11014117,0.08323881,0.063384371185544,0.6167445883022037,90.43082270423184,0
1729710285073105,0.0017430125,0.06985631,-1.8721342,-0.0836338,0.0016006274,-0.097943485,0.04247203,-0.10950099,0.080953345,0.06090471384309036,0.6171687249496849,90.44243506432606,0
1729710285089105,0.0008614987,0.06885837,-1.8730859,-0.08297373,-0.0001494165,-0.09673576,0.041254327,-0.10937774,0.07548276,0.05643403409621388,0.6140707351716729,90.4653794367542,0
1729710285097105,0.00041631772,0.06836687,-1.8735698,-0.082636565,-0.0010057103,-0.09616498,0.042146068,-0.107036725,0.07134769,0.05429370285194738,0.6103982849776219,90.47661575168166,0
1729710285105105,-3.1582676e-05,0.06787996,-1.8740591,-0.08229392,-0.0018498943,-0.09561013,0.04283059,-0.10552299,0.06935652,0.05235921298443891,0.6056899384346599,90.48776325450706,0
1729710285121105,-0.00093509123,0.06691913,-1.8751075,-0.08161384,-0.003464352,-0.094571926,0.042505093,-0.10090361,0.06488757,0.04941016631817994,0.5936424257042099,90.50959344098395,0
1729710285129105,-0.0013853442,0.066446625,-1.8756385,-0.08126795,-0.004230107,-0.094107196,0.043235715,-0.09571938,0.058091242,0.04842396834229742,0.5865790485004766,90.52016692141933,0
1729710285141105,-0.0018379381,0.06597811,-1.8761737,-0.080925435,-0.0049637957,-0.0936703,0.028543174,-0.061140705,0.036407884,0.04765512270863228,0.5790894119309601,90.52966796349702,0
1729710285145105,-0.0022928065,0.06551345,-1.8767134,-0.080597326,-0.0056901257,-0.09324431,0.08202716,-0.18158251,0.10649859,0.04699577535736551,0.571123836145104,90.53905280398149,0
1729710285161105,-0.0035873405,0.064893246,-1.8772521,-0.080049604,-0.0071172733,-0.092135824,0.034232624,-0.08919672,0.069280155,0.04588741786109838,0.5544646279229111,90.55808868519416,0
1729710285169105,-0.004230854,0.06458164,-1.8775653,-0.079783104,-0.0077972366,-0.091593966,0.033312477,-0.084995404,0.0677323,0.04539446247734946,0.54586587711483,90.56784917164478,0
1729710285177105,-0.0048719067,0.06426901,-1.877887,-0.07951162,-0.00846315,-0.09103238,0.033935532,-0.08323916,0.07019844,0.04481372338931979,0.536994345934537,90.57741148798522,0
1729710285185105,-0.005510617,0.06395554,-1.8782166,-0.079257086,-0.00909803,-0.0905037,0.031816773,-0.07935997,0.06608479,0.04401611837719031,0.5278630559671189,90.58668687555151,0
1729710285193105,-0.0061471174,0.063641325,-1.8785543,-0.07900083,-0.009723334,-0.09000735,0.03203191,-0.07816299,0.062043775,0.04296189038313466,0.5184248352093405,90.59536798047039,0
1729710285209105,-0.0074189394,0.06301294,-1.8792536,-0.07848594,-0.010842017,-0.08910377,0.032180455,-0.0699177,0.056473535,0.040084781202297456,0.4988227004984393,90.61197876820006,0
1729710285217105,-0.008051699,0.06269858,-1.8796148,-0.0782325,-0.011364523,-0.0886894,0.0316808,-0.0653133,0.051796433,0.038433060970962434,0.48880382824968177,90.61986751058753,0
1729710285225105,-0.00868246,0.062384307,-1.8799837,-0.077983834,-0.011867561,-0.08826083,0.031082889,-0.062879756,0.053571533,0.03649503039685074,0.47871917471880737,90.62740774987337,0
1729710285237105,-0.009311211,0.062070105,-1.8803877,-0.07772556,-0.012374318,-0.08785759,0.021522865,-0.042229734,0.03360336,0.034417008662087675,0.468521300502214,90.63457922054282,0
