timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1733312872461918,0.13117449,0.17611821,-9.417331,-0.5111551,0.57643926,0.79531187,-1.5171765,4.2109413,-1.1399835,21.722209340003946,7.015066654231041,1.7036246115267974,-56.99933341241755,-4.816371732092174,-383.26914417569117
1733312872469918,0.12709114,0.18132341,-9.411689,-0.52117974,0.6096411,0.78679746,-1.2530758,4.1502266,-1.0643005,21.17855961643598,6.904628745554894,-1.4334259688456292,-67.95621544599595,-13.804738584518372,-392.1313225465533
1733312872485918,0.11873896,0.19294612,-9.4001045,-0.5349593,0.6741158,0.7713673,-0.86122376,4.029669,-0.9643845,19.923436462328496,6.486607103717258,-7.893386532601852,-78.44519713171775,-26.126352614852227,-403.7475352347639
1733312872493918,0.11449925,0.1993322,-9.394167,-0.53862095,0.7052062,0.7644382,-0.45770404,3.8863046,-0.8661374,19.220744475804533,6.201257216292758,-11.205562566482538,-87.83649831549512,-35.66873592806252,-414.0220042350856
1733312872501918,0.11023516,0.2059424,-9.388277,-0.54022354,0.7350263,0.7579152,-0.20032375,3.7275105,-0.8153766,18.463266359084024,5.853273828068655,-14.599781058853681,-94.6847645900638,-43.497923528012834,-424.277311546393
1733312872509918,0.10596322,0.21276644,-9.382433,-0.53977567,0.7634014,0.7516819,0.05598366,3.546886,-0.7791593,17.67255359607888,5.430414396958755,-18.043711595492702,-98.83909537564257,-52.857428888737616,-430.4913170798775
1733312872525918,0.09745996,0.22700657,-9.370902,-0.53306633,0.81501687,0.74011236,0.41933355,3.2259672,-0.72309744,16.05392677797635,4.406802607415349,-25.05080023628361,-101.16417613140834,-63.97573684646286,-437.9430400494318
1733312872533918,0.09325862,0.23439504,-9.365211,-0.52705836,0.8380201,0.7348717,0.7509961,2.8754025,-0.6550848,15.217270206584947,3.8238049300122405,-28.60358266819552,-104.58207142392519,-72.87470967538854,-444.09780398898897
1733312872541918,0.0891089,0.24194211,-9.359553,-0.51947457,0.8589222,0.72993153,0.94797456,2.612762,-0.617519,14.363400866453624,3.1818782741582017,-32.18945034750708,-106.73366751641545,-80.24083198175481,-448.233459913945
1733312872549918,0.085022725,0.24963121,-9.3539295,-0.51048505,0.8776362,0.7252234,1.123689,2.3392513,-0.5885139,13.513159003469477,2.4801715645356723,-35.80633750835354,-106.28023287301846,-87.71333870281619,-452.1108951058077
1733312872565918,0.07707221,0.26535857,-9.3427725,-0.48903486,0.9079007,0.71673954,1.340637,1.891531,-0.5302429,11.87155180388976,0.9665453572494589,-43.11279451739799,-102.60044997373227,-94.60163795538834,-456.65356306527764
