timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1733312833272244,-0.19951072,0.23319389,-9.570466,-0.0029994564,0.048386917,-0.27219686,0.0,0.0,0.0,0.0441654295302671,0.1264966469355269,91.70813201446126,0.0,0.0,0.0
1733312833288244,-0.20067748,0.23486082,-9.572621,-0.004521281,0.04804264,-0.27385935,-0.09511404,-0.021517275,-0.10390579,0.03146754084988507,0.14701008475016042,91.70519541247792,-0.7936180425238769,1.2820898634145959,-0.1835376239585254
1733312833296244,-0.20125268,0.23567711,-9.573755,-0.005257729,0.04786491,-0.2745656,-0.09205599,-0.022216232,-0.08828192,0.024213805225598316,0.15682064545256105,91.70368609536764,-0.9067169530358444,1.2263200878000777,-0.18866463878543735
1733312833304244,-0.2018281,0.23647654,-9.574925,-0.005951705,0.047650047,-0.27523515,-0.08674699,-0.026857944,-0.083692364,0.016302929688905083,0.16611634305274703,91.70207406441516,-0.9888594420866543,1.1619622000232488,-0.20150386906048803
1733312833312244,-0.20239818,0.23726478,-9.57613,-0.0066375025,0.047412865,-0.27580863,-0.08572469,-0.029647721,-0.07168576,0.008050269564375446,0.17512240096080922,91.70105691192752,-1.0315825155662044,1.125757238507774,-0.12714406095301165
1733312833328244,-0.202724,0.23893471,-9.578693,-0.0075547392,0.046814084,-0.2770379,-0.057327297,-0.0374238,-0.076828524,-0.010003256043119567,0.19314506880819782,91.6972934928161,-1.1283453504684382,1.126416740461786,-0.23521369446434467
1733312833336244,-0.20289205,0.23974942,-9.580024,-0.007987473,0.046488084,-0.2775764,-0.054091737,-0.040750016,-0.06731227,-0.019694085827145578,0.2021365460858646,91.6948206178775,-1.2113537230032512,1.123934659708349,-0.30910936732501537
1733312833344244,-0.20306331,0.24055086,-9.581383,-0.008403445,0.046145674,-0.27802286,-0.051996436,-0.042801253,-0.05580857,-0.029853633221467106,0.21079139911938394,91.69226591454469,-1.2699434242901912,1.0818566291899183,-0.31933791660111965
1733312833352244,-0.20323755,0.24133909,-9.582771,-0.008805043,0.045792364,-0.27838212,-0.0501998,-0.04416378,-0.04490837,-0.04023066575638116,0.21893528303655427,91.6898206461445,-1.2971290668642566,1.017985489646289,-0.30565855002363895
1733312833368244,-0.20359421,0.24287651,-9.585632,-0.009558176,0.045027353,-0.2791857,-0.047070786,-0.047813166,-0.05022436,-0.061743557256894094,0.23442179100848504,91.68464957902205,-1.3445557187820585,0.9679067482456732,-0.32319169515331175
1733312833376244,-0.20377624,0.24362576,-9.587102,-0.00992187,0.04460211,-0.2795116,-0.04546181,-0.053155232,-0.040736046,-0.07252451495439516,0.24181999031318177,91.68212930203546,-1.3476197121876328,0.9247749130870921,-0.3150346233229822
1733312833384244,-0.20396213,0.24436077,-9.588598,-0.010262499,0.044195917,-0.27975386,-0.042578552,-0.050774306,-0.030282883,-0.08299067256276316,0.24904052701050594,91.67958121177374,-1.3082697010460007,0.9025670871655225,-0.3185112827154302
1733312833392244,-0.20415005,0.2450833,-9.590117,-0.01059792,0.043784156,-0.27987853,-0.041927673,-0.051470004,-0.015582888,-0.09327384379144692,0.2559583752010193,91.67659617018751,-1.285396403585469,0.8647310238141673,-0.3731301982790482
1733312833400244,-0.2043399,0.2457935,-9.5916605,-0.010933043,0.04336401,-0.28007284,-0.04189042,-0.052518208,-0.02428889,-0.1029850866471229,0.2625412775284247,91.67341253334334,-1.2139053569594989,0.8228627909256788,-0.39795460552149564
1733312833416244,-0.20472501,0.24717742,-9.594811,-0.011555231,0.042492546,-0.2802115,-0.038886733,-0.054466534,-0.008666888,-0.12271178678916322,0.27436457150169336,91.6672234598274,-1.2329187588775201,0.7389558733292917,-0.3868170947465845
1733312833424244,-0.20491987,0.2478514,-9.596418,-0.011845716,0.042037826,-0.2802129,-0.036310636,-0.05684001,-0.00017508863,-0.13240472813364057,0.27981992873453654,91.66419704328055,-1.2116176680596664,0.6819196541053919,-0.3783020683541328
1733312833432244,-0.20511614,0.2485135,-9.598044,-0.012128736,0.04158324,-0.2801785,-0.03537745,-0.056823246,0.0043027103,-0.14167214799533198,0.2850155246554076,91.66119120551089,-1.158427482711427,0.6494494901088865,-0.3757297212083528
1733312833440244,-0.20531358,0.24916402,-9.59969,-0.012386614,0.04113157,-0.2801877,-0.032234818,-0.056458633,-0.0011511147,-0.1503903541934084,0.2901247305912327,91.65816498162121,-1.0897757747595551,0.6386507419781382,-0.37827798621027203
1733312833456244,-0.20433477,0.25070235,-9.604236,-0.012367985,0.040274628,-0.2804262,0.0011643278,-0.05355896,-0.014906748,-0.16639729841486148,0.2988986513859545,91.65205731419893,-1.0004340138408157,0.5483700496701117,-0.3817292138922579
1733312833464244,-0.20387374,0.25144953,-9.606513,-0.012371641,0.03984522,-0.2804562,-0.0004569301,-0.05367584,-0.0037476418,-0.17446586705378433,0.3025152063195515,91.64829293057537,-1.0085710798653584,0.45206936669961933,-0.47054795294595825
1733312833472244,-0.20342861,0.25218254,-9.608792,-0.012365531,0.039415974,-0.28043318,0.00076368445,-0.053655818,0.0028759239,-0.18243859342678184,0.3059101516754512,91.64453537141482,-0.996590796624688,0.4243681694874696,-0.46969489506922524
1733312833488244,-0.20258398,0.25360703,-9.613357,-0.012352832,0.03854971,-0.28020787,0.0007937196,-0.054141503,0.014081596,-0.19677384087601446,0.3124718178569675,91.63727276433855,-0.8959529655770395,0.41010413634476517,-0.4539129422664498
1733312833496244,-0.20218359,0.25429907,-9.615641,-0.012331346,0.038106948,-0.2799719,0.0026857012,-0.055345237,0.029496847,-0.2026797235502615,0.31555166577671623,91.63367203539563,-0.7382353342808784,0.38498098996859975,-0.4500911178645384
1733312833504244,-0.20179705,0.25497788,-9.617924,-0.012299412,0.037664182,-0.27962828,0.003991765,-0.055345703,0.042952593,-0.20818901496299336,0.3185342629504792,91.63015352694606,-0.6886614265914812,0.3728246467203673,-0.43981355619626505
1733312833512244,-0.20142388,0.25564378,-9.620206,-0.012252809,0.037218392,-0.2791648,0.0058254222,-0.05572382,0.05793571,-0.21283153637009813,0.3212715306065862,91.62668973356581,-0.5803151758880987,0.3421584570133773,-0.43297417253088333
1733312833528244,-0.2007202,0.25694242,-9.624765,-0.012170907,0.036328223,-0.2781331,0.0051188394,-0.05563558,0.06448105,-0.21972063611932194,0.32634217326976517,91.61970011232063,-0.43056873432648757,0.3169151664486851,-0.4368513278244357
1733312833536244,-0.20038907,0.25757545,-9.627042,-0.012158041,0.035862774,-0.2775046,0.0016082776,-0.058181114,0.07856264,-0.22246555484403016,0.3287284562411237,91.61583329281652,-0.3431148405885291,0.29828537141981065,-0.48335243801313416
1733312833544244,-0.20006992,0.25819623,-9.629314,-0.012142338,0.035395864,-0.27679288,0.0019628787,-0.058363654,0.08896365,-0.2245815316633077,0.3309897665791374,91.61188396250627,-0.2644971024096894,0.2826637922517229,-0.4936662887814136
1733312833552244,-0.19976227,0.25880486,-9.631583,-0.012110416,0.03491636,-0.27601138,0.0039902516,-0.059938055,0.09768828,-0.22599039145540203,0.3332959013074462,91.60820840690369,-0.1761074740117944,0.28826684103859473,-0.45944445032354114
