timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1733312797624791,0.04131523,0.025795013,-10.496223,0.013539245,-0.0027493825,-0.13118663,-0.031914793,0.029519781,-0.024925916,0.14249279013274216,0.016971686314346097,90.64774795237183,0.4189429614397393,-0.06354610855839475,-0.2689601317786048
1733312797632791,0.041747212,0.02586369,-10.496971,0.013277072,-0.002531632,-0.13129191,-0.03277161,0.027218804,-0.013159587,0.14597213752775193,0.016861289375010042,90.645937797778,0.43491842437622014,-0.013799617417006839,-0.2262693242289286
1733312797648791,0.042584673,0.025998838,-10.498492,0.012726027,-0.0020759208,-0.13139856,-0.034440365,0.028481953,-0.006665475,0.1526977212648704,0.01742283900564714,90.64285036364122,0.420348983569906,0.035096851914818566,-0.19296463354848128
1733312797656791,0.04299036,0.026065394,-10.499266,0.012453935,-0.0018645899,-0.13158193,-0.034011435,0.026416367,-0.02292171,0.15644357386340063,0.018152755477413348,90.64124521692305,0.46823157481627703,0.09123955897077593,-0.20064333977137777
1733312797664791,0.043387327,0.026132964,-10.500049,0.012152095,-0.001642795,-0.1316785,-0.03772997,0.027724352,-0.012071802,0.16024773252096908,0.019369556411349045,90.63984496288067,0.47551983219605415,0.15210011674196225,-0.17503175529741116
1733312797672791,0.04394799,0.02625667,-10.500803,0.011824055,-0.0013735045,-0.13171932,-0.041005082,0.033661313,-0.0051017846,0.16385017858748993,0.020866134994139113,90.6384446706882,0.45030575831510916,0.1870723228487583,-0.17503652405889228
1733312797688791,0.045027845,0.02650042,-10.502336,0.011149945,-0.0008443011,-0.13163714,-0.042131867,0.033075213,0.0051362435,0.17142472322922914,0.024092225686924425,90.637420015725,0.4734090401087004,0.20163066829908213,-0.0640409351996223
1733312797696791,0.045547407,0.026620658,-10.503115,0.010796901,-0.00057546084,-0.13170284,-0.044130486,0.033605028,-0.008212402,0.17509563099093378,0.025945314882433835,90.6371058844436,0.4588634702130795,0.231636149438676,-0.03926641017618477
1733312797704791,0.046053696,0.02673986,-10.503902,0.0104503445,-0.00033506472,-0.1317411,-0.043319535,0.030049514,-0.0047832727,0.1784349158491626,0.027884281737842808,90.63696921316412,0.41741060727860185,0.24237085692612156,-0.017083909934727075
1733312797712791,0.04654696,0.026857967,-10.504697,0.010102194,-9.013017e-05,-0.13165805,-0.043518838,0.030616818,0.010382383,0.18218844979418297,0.03011179747666086,90.63698294863038,0.4691917431275482,0.27843946735225655,0.0017169332827084167
1733312797728791,0.047495008,0.027091261,-10.506305,0.009369272,0.00037596893,-0.13135108,-0.045807622,0.029131193,0.019185245,0.189872782142193,0.03535920455663022,90.63744748676503,0.480270771750625,0.327962942498085,0.029033633415731896
1733312797736791,0.04794803,0.027221188,-10.507119,0.008968814,0.0006276557,-0.13139725,-0.050057188,0.031460848,-0.005770474,0.19326319802574102,0.038408244322933605,90.63776165605333,0.42380198544350256,0.3811299707879229,0.03927116103750412
1733312797744791,0.048388403,0.027350217,-10.50794,0.008549502,0.0008891164,-0.13135457,-0.05241402,0.032682583,0.0053346152,0.1966504925802416,0.04134896830846424,90.63718787962773,0.4234118193125742,0.3675904981913295,-0.07172205319976221
1733312797752791,0.04881632,0.027478427,-10.508767,0.00812352,0.0011433099,-0.13115501,-0.053247783,0.031774186,0.024944542,0.19983093522861495,0.04436957362360621,90.63677126378093,0.3975553310466687,0.3775756643927466,-0.05207698084989651
1733312797768791,0.049634866,0.027732443,-10.510435,0.007191738,0.0016234583,-0.13080731,-0.058236353,0.030009279,0.02173148,0.20513663131136017,0.05105889246533004,90.63622492016164,0.3316060051715773,0.41808242760773934,-0.03414647620623309
1733312797776791,0.05002561,0.027858257,-10.511277,0.0067298175,0.0018596079,-0.13079879,-0.057740077,0.02951869,0.001065433,0.20778856542292418,0.05459547120583151,90.63629329371514,0.3314917639454993,0.44207234256268346,0.008546694187852755
1733312797784791,0.050404415,0.027983302,-10.512124,0.006289356,0.0020736614,-0.1306953,-0.055057693,0.026756693,0.01293607,0.21028946295236722,0.05805461017677697,90.63656648454146,0.3126121911803792,0.43239237136818276,0.03414885328998606
1733312797792791,0.050771553,0.028107526,-10.512977,0.005838886,0.0022846535,-0.13046794,-0.05630875,0.026374007,0.028420238,0.2124404632885546,0.061667908952398785,90.6366075769949,0.2688750420234216,0.45166234695272667,0.0051365566817896105
1733312797808791,0.052927222,0.027433239,-10.513797,0.005454898,0.0021915599,-0.12972091,-0.02399925,-0.0058183502,0.04668906,0.2163660456640205,0.06940461069849771,90.63723606781379,0.24534889846661967,0.48354385913118264,0.03928067617969816
1733312797816791,0.0539573,0.027105393,-10.514229,0.0052423268,0.0021449407,-0.12943801,-0.02657139,-0.0058274013,0.03536232,0.21801557794852588,0.07363895775794076,90.63848614400715,0.2061915355631725,0.5292933824303816,0.1562595241701888
1733312797824791,0.054960348,0.026785415,-10.514675,0.005028185,0.0020820317,-0.12922627,-0.026767723,-0.007863622,0.026468186,0.21940166963149335,0.07765865432100444,90.63985919447472,0.17326146037093482,0.5024620703829606,0.1716313084468862
1733312797832791,0.055936947,0.02647305,-10.515136,0.004793895,0.002023609,-0.12891565,-0.029286252,-0.007302849,0.038826838,0.22106260802612301,0.08153800541073356,90.64136887895503,0.20761729932870687,0.4849188862161383,0.18871056003944905
1733312797848791,0.057813164,0.02587024,-10.516095,0.0043083113,0.001907625,-0.12829041,-0.030348979,-0.0072489926,0.039077364,0.2253197757209395,0.08889322682251824,90.64441537658361,0.2660729809260311,0.45970133823654274,0.19040610178522735
1733312797856791,0.058713898,0.025579305,-10.516594,0.004040173,0.00186144,-0.12805836,-0.03351731,-0.005773123,0.029006971,0.22759173315767803,0.09196250688318064,90.64600686540743,0.2839946795923146,0.3836600075827995,0.19893610297893508
1733312797864791,0.05959032,0.02529501,-10.517105,0.0037546593,0.0017865311,-0.12782829,-0.035689183,-0.009363619,0.02875924,0.22970424979653487,0.09472945754094252,90.64753711772559,0.2640645798571038,0.3458688322202362,0.1912815397693549
1733312797872791,0.060443006,0.025017021,-10.517629,0.0034733866,0.0017174399,-0.12755962,-0.035159085,-0.008636401,0.033583492,0.23200056703957136,0.09698623791059824,90.64910128762439,0.28703965537956216,0.282097546206964,0.1955212373509283
1733312797888791,0.062085386,0.024490934,-10.518708,0.0028844073,0.0016381276,-0.12692983,-0.036811206,-0.004957015,0.039361414,0.23808779038531014,0.10056459534308812,90.65192236548535,0.3804514591086747,0.22364733953061755,0.17631736630969191
1733312797896791,0.06287283,0.024236817,-10.519264,0.002556648,0.0015999796,-0.12669395,-0.040969897,-0.0047685024,0.02948567,0.24150263844923295,0.10199990447680919,90.65302211171607,0.42685600799034806,0.17941364171513496,0.13746827883946278
1733312797904791,0.06363842,0.023988407,-10.519831,0.0022409908,0.00156992,-0.12646507,-0.03945717,-0.0037574498,0.028610228,0.24479212853556687,0.10293328066797941,90.65413567345229,0.41118626079174014,0.1166720238962767,0.13919521702764384
1733312797912791,0.06438267,0.023745567,-10.520407,0.0019164603,0.0015414725,-0.12624967,-0.0405663,-0.0035559349,0.026924534,0.24815193574401923,0.10341887188671703,90.6552968096967,0.41997590105654575,0.06069890234220244,0.14514203055012367
1733312797928791,0.06589902,0.023276433,-10.522471,0.0013239817,0.0016164721,-0.12601142,-0.037029915,0.0046874774,0.014890916,0.25487285465312853,0.1029536512064499,90.65632821953479,0.42005743181933264,-0.0290762925166948,0.06446311488133338
1733312797936791,0.06662585,0.023051264,-10.523501,0.0009895848,0.0016652838,-0.12595086,-0.041799605,0.006101458,0.0075697894,0.25859044374280316,0.10247849205822114,90.65613019584582,0.46469863620932605,-0.05939489352859691,-0.02475296112111727
1733312797944791,0.06734006,0.022823816,-10.52453,0.0006927415,0.0017050972,-0.12585649,-0.03710542,0.0049766675,0.011796131,0.2625021156044555,0.10162711829984121,90.65597303334187,0.4889589827065474,-0.10642171979749118,-0.019645312995403733
1733312797952791,0.068034485,0.022602376,-10.5255575,0.00038224814,0.0017661386,-0.12569396,-0.038811665,0.00763018,0.020315869,0.266490721718724,0.10042571683970943,90.65667653682866,0.49857576428356254,-0.15017518251647266,0.08793793584992576
1733312797968791,0.0693651,0.02217704,-10.527605,-0.0002796952,0.0018582437,-0.1252066,-0.041371457,0.00575657,0.030459834,0.2744935195647894,0.098052516027857,90.65825440484012,0.5001748653790865,-0.14832505074077665,0.0986167507165294
1733312797976791,0.07000189,0.021972917,-10.528626,-0.0006308038,0.0018918839,-0.1250689,-0.043888573,0.004205023,0.017212704,0.27853172333415177,0.0964410826505034,90.65919019802456,0.5047754711702971,-0.20142917216920012,0.1169741480554177
1733312797984791,0.070620015,0.021774242,-10.529645,-0.0009929936,0.0019284674,-0.1248086,-0.04527372,0.004572939,0.032537617,0.28272515178707297,0.09460694752558574,90.65983219413717,0.524178556615149,-0.2292668906147066,0.08024951407569934
1733312797992791,0.07121982,0.021580929,-10.530662,-0.0013572951,0.001956264,-0.12452235,-0.045537684,0.0034745752,0.035781413,0.28709119055711574,0.09266839851200138,90.66056301611634,0.5457548462553445,-0.2423186266980456,0.09135274739578075
1733312798008791,0.07236555,0.021209918,-10.532686,-0.0021169903,0.0020224133,-0.12383892,-0.04748095,0.00413433,0.04271464,0.2958731949333787,0.08848224771131233,90.66202473860878,0.5488752735164373,-0.26163442504306605,0.09135765577725126
1733312798016791,0.07288926,0.021037659,-10.533694,-0.0025543333,0.00206946,-0.123584576,-0.054667875,0.005880836,0.03179256,0.30007675967076924,0.08621276797982752,90.66286487562778,0.5254455921738161,-0.28368496643559976,0.1050171273745329
1733312798024791,0.07339582,0.020870337,-10.5347,-0.002997327,0.0021119663,-0.12325844,-0.055374198,0.0053132824,0.04076678,0.30455322566586257,0.08383795394709223,90.6633497870849,0.5595582493866653,-0.29685175409191156,0.060613932141600456
1733312798032791,0.07388558,0.020708025,-10.535703,-0.0034238582,0.002179931,-0.1227214,-0.05331641,0.008495582,0.06713066,0.30908758688621574,0.08134784714924224,90.66379368046137,0.5667951525441426,-0.3112633497312483,0.055486672058936475
1733312798048791,0.07490158,0.020439804,-10.537443,-0.004391332,0.002267824,-0.12158474,-0.06046712,0.0054933187,0.07104082,0.3182016557352707,0.07650387772867363,90.66474992263338,0.5696293030659356,-0.30274808878553816,0.05976513575014072
1733312798056791,0.07542483,0.02033198,-10.53819,-0.0049236794,0.0022948463,-0.12119277,-0.0665434,0.0033777903,0.048996877,0.3227624550511856,0.07425143413749831,90.66674452228168,0.5700999144893637,-0.28155544889691536,0.24932495603791507
1733312798064791,0.07592888,0.020227125,-10.5389385,-0.0054401043,0.0023228342,-0.120704256,-0.064553104,0.003498484,0.061064024,0.3270601014027205,0.07215931347045144,90.66890978572543,0.5372057939418637,-0.26151508338085777,0.2706579304690441
1733312798072791,0.07641414,0.020125221,-10.539688,-0.0059816963,0.0023535744,-0.12005078,-0.067699,0.0038425203,0.08168443,0.3312916949093994,0.07012547633480208,90.67112285688368,0.5289491883348625,-0.25422964195617165,0.27663389478182504
1733312798088791,0.07732913,0.01992999,-10.541191,-0.007074736,0.0024145567,-0.118824914,-0.068314984,0.0038113939,0.076616645,0.33989211547414194,0.06584462557750202,90.67560379674796,0.5375262852964078,-0.26755317233125336,0.2800587415175992
1733312798096791,0.07775268,0.01983779,-10.541944,-0.007631193,0.0024517218,-0.11837473,-0.0695571,0.0046456405,0.0562733,0.34392146697722226,0.06382384878467112,90.67778958866204,0.5036689378850382,-0.2525970991038628,0.2732239892590593
1733312798104791,0.078158595,0.019748358,-10.542698,-0.008198644,0.0025046098,-0.11787222,-0.07093139,0.006610993,0.06281305,0.3476955506150739,0.06208282984621473,90.67996163994641,0.4717604547314568,-0.21762736730704865,0.27150641054638935
1733312798112791,0.0785471,0.019661753,-10.543453,-0.008769577,0.002554035,-0.11727552,-0.07136666,0.0061781607,0.07458776,0.3510170945404196,0.060212904413375255,90.68202445589839,0.4151929906682174,-0.23374067910493448,0.25785199399708647
1733312798120791,0.078918464,0.01957787,-10.544209,-0.009341067,0.0026019458,-0.11668214,-0.07143617,0.0059888405,0.07417239,0.3541440880382817,0.058175585962617064,90.68425122525242,0.3908741872327526,-0.2546648063447736,0.2783461692548277
1733312798136791,0.07961089,0.01941808,-10.54572,-0.010505956,0.0027087545,-0.115690984,-0.07280555,0.006675545,0.061947383,0.36026133973743846,0.05408639510007805,90.6885545099713,0.38232823119729864,-0.25557442890868837,0.26895529492939935
1733312798144791,0.07993239,0.019342216,-10.546478,-0.0110901715,0.0027792533,-0.11523668,-0.07302698,0.008812348,0.05678832,0.36288235320877227,0.05216033428701959,90.69082229809939,0.3276266839167286,-0.24075760163230728,0.2834735160123776
1733312798152791,0.08023779,0.019269004,-10.5472355,-0.011683667,0.0028400244,-0.11473344,-0.07418694,0.0075963903,0.06290432,0.3648060073262389,0.050388326374591765,90.69315842445614,0.24045676468333216,-0.22150098905347845,0.2920157945932286
1733312798168791,0.0808948,0.019563397,-10.548878,-0.012769404,0.0030834796,-0.11360708,-0.06785855,0.015215947,0.07039774,0.3673143827907554,0.04644371729702051,90.69744804905618,0.15677346653227775,-0.2465380673482038,0.26810153750238636
1733312798176791,0.08121626,0.019922005,-10.549758,-0.013286421,0.0032719914,-0.11317397,-0.06462715,0.023563974,0.05413871,0.36802737127701624,0.04441575078553688,90.69991393956879,0.08912356078260572,-0.25349581393545284,0.30823631407546503
1733312798184791,0.08152203,0.020272575,-10.550634,-0.013801975,0.0034482442,-0.11272305,-0.06444426,0.022031598,0.05636457,0.3684227357377629,0.0426942758129691,90.7025777651646,0.049420557593337786,-0.21518437157097278,0.3329781994778623
1733312798192791,0.08181241,0.02061539,-10.551508,-0.014324432,0.0036364605,-0.112169504,-0.06530713,0.023527041,0.06919354,0.36870933103239556,0.04116080455218164,90.70553547572308,0.0358244118290781,-0.19168390759843193,0.3697138198090752
1733312798208791,0.08234787,0.021278605,-10.553241,-0.0153588755,0.003983063,-0.11095567,-0.0646527,0.021662664,0.075864606,0.3690836764318046,0.03905294362475188,90.71054921199347,0.02339658746306726,-0.13174130796436037,0.31335851689886957
1733312798216791,0.082593694,0.021599557,-10.554102,-0.015869979,0.0041605295,-0.11054595,-0.06388791,0.022183288,0.051215287,0.3687559188054418,0.03828034500001971,90.71305616508796,-0.040969703295354584,-0.0965748280915217,0.3133691368130933
1733312798224791,0.082825266,0.021913828,-10.554959,-0.016388189,0.004351685,-0.110130295,-0.06477628,0.023894418,0.05195662,0.3681901499795272,0.037718748580257956,90.71567909496626,-0.07072110323932136,-0.07019955247021875,0.3278662347876198
1733312798232791,0.0830501,0.022218568,-10.555813,-0.016886208,0.0045373873,-0.10962291,-0.06225239,0.023212807,0.06342307,0.36747147873678104,0.03751933903002326,90.71813811267651,-0.08983390534327328,-0.024926193779337167,0.3073772137809482
1733312798248791,0.08345884,0.022809692,-10.557508,-0.017890349,0.004890633,-0.10841585,-0.062758796,0.022077845,0.075441316,0.3657745190288561,0.038535089768955935,90.72308359506025,-0.10605998174530654,0.06348442118329216,0.3090926489834398
1733312798256791,0.08364314,0.023096574,-10.558351,-0.01840027,0.0050760843,-0.10799923,-0.06374018,0.023181433,0.052077692,0.36462905440754056,0.03929782997612297,90.72547448880705,-0.14318307766444813,0.09534252589587942,0.29886171835050734
